t/h,Elapsed Time (s),Voltage(V)
3.655,1.32E+04,2.29384
3.655277778,1.32E+04,2.29228
3.655555556,1.32E+04,2.29365
3.655833333,1.32E+04,2.29096
3.656111111,1.32E+04,2.28981
3.656388889,1.32E+04,2.29207
3.656666667,1.32E+04,2.28999
3.656944444,1.32E+04,2.28912
3.657222222,1.32E+04,2.2915
3.6575,1.32E+04,2.28856
3.657777778,1.32E+04,2.28936
3.658055556,1.32E+04,2.29207
3.658333333,1.32E+04,2.28786
3.658611111,1.32E+04,2.29082
3.658888889,1.32E+04,2.29049
3.659166667,1.32E+04,2.28934
3.659444444,1.32E+04,2.28663
3.659722222,1.32E+04,2.28727
3.66,1.32E+04,2.28546
3.660277778,1.32E+04,2.28424
3.660555556,1.32E+04,2.28671
3.660833333,1.32E+04,2.28535
3.661111111,1.32E+04,2.2833
3.661388889,1.32E+04,2.28662
3.661666667,1.32E+04,2.28407
3.661944444,1.32E+04,2.28288
3.662222222,1.32E+04,2.28627
3.6625,1.32E+04,2.28254
3.662777778,1.32E+04,2.28445
3.663055556,1.32E+04,2.28515
3.663333333,1.32E+04,2.28345
3.663611111,1.32E+04,2.28444
3.663888889,1.32E+04,2.28326
3.664166667,1.32E+04,2.283
3.664444444,1.32E+04,2.28077
3.664722222,1.32E+04,2.28203
3.665,1.32E+04,2.27939
3.665277778,1.32E+04,2.2777
3.665555556,1.32E+04,2.28058
3.665833333,1.32E+04,2.27728
3.666111111,1.32E+04,2.27775
3.666388889,1.32E+04,2.28053
3.666666667,1.32E+04,2.27739
3.666944444,1.32E+04,2.27873
3.667222222,1.32E+04,2.27911
3.6675,1.32E+04,2.27536
3.667777778,1.32E+04,2.27921
3.668055556,1.32E+04,2.27761
3.668333333,1.32E+04,2.27637
3.668611111,1.32E+04,2.27852
3.668888889,1.32E+04,2.2753
3.669166667,1.32E+04,2.27659
3.669444444,1.32E+04,2.27654
3.669722222,1.32E+04,2.27576
3.67,1.32E+04,2.27417
3.670277778,1.32E+04,2.27499
3.670555556,1.32E+04,2.27261
3.670833333,1.32E+04,2.2718
3.671111111,1.32E+04,2.2728
3.671388889,1.32E+04,2.27049
3.671666667,1.32E+04,2.27047
3.671944444,1.32E+04,2.27181
3.672222222,1.32E+04,2.26897
3.6725,1.32E+04,2.27118
3.672777778,1.32E+04,2.27054
3.673055556,1.32E+04,2.26778
3.673333333,1.32E+04,2.27277
3.673611111,1.32E+04,2.26822
3.673888889,1.32E+04,2.26918
3.674166667,1.32E+04,2.26998
3.674444444,1.32E+04,2.26749
3.674722222,1.32E+04,2.27059
3.675,1.32E+04,2.26761
3.675277778,1.32E+04,2.26887
3.675555556,1.32E+04,2.26886
3.675833333,1.32E+04,2.26673
3.676111111,1.32E+04,2.26926
3.676388889,1.32E+04,2.26696
3.676666667,1.32E+04,2.26713
3.676944444,1.32E+04,2.26771
3.677222222,1.32E+04,2.26532
3.6775,1.32E+04,2.26802
3.677777778,1.32E+04,2.2656
3.678055556,1.32E+04,2.26431
3.678333333,1.32E+04,2.26668
3.678611111,1.32E+04,2.26333
3.678888889,1.32E+04,2.26478
3.679166667,1.32E+04,2.2644
3.679444444,1.32E+04,2.26144
3.679722222,1.32E+04,2.2643
3.68,1.32E+04,2.26343
3.680277778,1.32E+04,2.26117
3.680555556,1.33E+04,2.26473
3.680833333,1.33E+04,2.26128
3.681111111,1.33E+04,2.26042
3.681388889,1.33E+04,2.26296
3.681666667,1.33E+04,2.25885
3.681944444,1.33E+04,2.26061
3.682222222,1.33E+04,2.25959
3.6825,1.33E+04,2.25886
3.682777778,1.33E+04,2.25874
3.683055556,1.33E+04,2.25785
3.683333333,1.33E+04,2.25637
3.683611111,1.33E+04,2.25455
3.683888889,1.33E+04,2.25587
3.684166667,1.33E+04,2.25285
3.684444444,1.33E+04,2.25326
3.684722222,1.33E+04,2.25429
3.685,1.33E+04,2.25096
3.685277778,1.33E+04,2.25306
3.685555556,1.33E+04,2.25448
3.685833333,1.33E+04,2.25035
3.686111111,1.33E+04,2.25379
3.686388889,1.33E+04,2.25216
3.686666667,1.33E+04,2.2517
3.686944444,1.33E+04,2.25063
3.687222222,1.33E+04,2.25145
3.6875,1.33E+04,2.24856
3.687777778,1.33E+04,2.2476
3.688055556,1.33E+04,2.2494
3.688333333,1.33E+04,2.2469
3.688611111,1.33E+04,2.24601
3.688888889,1.33E+04,2.24763
3.689166667,1.33E+04,2.24406
3.689444444,1.33E+04,2.24622
3.689722222,1.33E+04,2.24612
3.69,1.33E+04,2.24387
3.690277778,1.33E+04,2.24731
3.690555556,1.33E+04,2.24449
3.690833333,1.33E+04,2.24238
3.691111111,1.33E+04,2.24605
3.691388889,1.33E+04,2.24237
3.691666667,1.33E+04,2.24333
3.691944444,1.33E+04,2.24364
3.692222222,1.33E+04,2.24152
3.6925,1.33E+04,2.24207
3.692777778,1.33E+04,2.24115
3.693055556,1.33E+04,2.23977
3.693333333,1.33E+04,2.24141
3.693611111,1.33E+04,2.23592
3.693888889,1.33E+04,2.24
3.694166667,1.33E+04,2.23671
3.694444444,1.33E+04,2.23598
3.694722222,1.33E+04,2.2385
3.695,1.33E+04,2.23457
3.695277778,1.33E+04,2.23772
3.695555556,1.33E+04,2.23533
3.695833333,1.33E+04,2.23308
3.696111111,1.33E+04,2.23733
3.696388889,1.33E+04,2.23259
3.696666667,1.33E+04,2.23503
3.696944444,1.33E+04,2.23368
3.697222222,1.33E+04,2.2325
3.6975,1.33E+04,2.23491
3.697777778,1.33E+04,2.23082
3.698055556,1.33E+04,2.23216
3.698333333,1.33E+04,2.2328
3.698611111,1.33E+04,2.22951
3.698888889,1.33E+04,2.23291
3.699166667,1.33E+04,2.23005
3.699444444,1.33E+04,2.22999
3.699722222,1.33E+04,2.23107
3.7,1.33E+04,2.22723
3.700277778,1.33E+04,2.23072
3.700555556,1.33E+04,2.22726
3.700833333,1.33E+04,2.2292
3.701111111,1.33E+04,2.22863
3.701388889,1.33E+04,2.22716
3.701666667,1.33E+04,2.23006
3.701944444,1.33E+04,2.22699
3.702222222,1.33E+04,2.22718
3.7025,1.33E+04,2.22731
3.702777778,1.33E+04,2.22377
3.703055556,1.33E+04,2.22572
3.703333333,1.33E+04,2.22497
3.703611111,1.33E+04,2.22302
3.703888889,1.33E+04,2.22587
3.704166667,1.33E+04,2.222
3.704444444,1.33E+04,2.22238
3.704722222,1.33E+04,2.22462
3.705,1.33E+04,2.22005
3.705277778,1.33E+04,2.22246
3.705555556,1.33E+04,2.22179
3.705833333,1.33E+04,2.2186
3.706111111,1.33E+04,2.22252
3.706388889,1.33E+04,2.2188
3.706666667,1.33E+04,2.21919
3.706944444,1.33E+04,2.21964
3.707222222,1.33E+04,2.21595
3.7075,1.33E+04,2.21953
3.707777778,1.33E+04,2.21591
3.708055556,1.33E+04,2.21397
3.708333333,1.34E+04,2.21731
3.708611111,1.34E+04,2.21285
3.708888889,1.34E+04,2.21638
3.709166667,1.34E+04,2.21322
3.709444444,1.34E+04,2.21223
3.709722222,1.34E+04,2.21536
3.71,1.34E+04,2.21071
3.710277778,1.34E+04,2.21306
3.710555556,1.34E+04,2.21147
3.710833333,1.34E+04,2.20825
3.711111111,1.34E+04,2.21234
3.711388889,1.34E+04,2.20825
3.711666667,1.34E+04,2.20957
3.711944444,1.34E+04,2.2102
3.712222222,1.34E+04,2.20634
3.7125,1.34E+04,2.21086
3.712777778,1.34E+04,2.20671
3.713055556,1.34E+04,2.20645
3.713333333,1.34E+04,2.20833
3.713611111,1.34E+04,2.20435
3.713888889,1.34E+04,2.20688
3.714166667,1.34E+04,2.20486
3.714444444,1.34E+04,2.20378
3.714722222,1.34E+04,2.20613
3.715,1.34E+04,2.20308
3.715277778,1.34E+04,2.20418
3.715555556,1.34E+04,2.2034
3.715833333,1.34E+04,2.20124
3.716111111,1.34E+04,2.20074
3.716388889,1.34E+04,2.20071
3.716666667,1.34E+04,2.19871
3.716944444,1.34E+04,2.19884
3.717222222,1.34E+04,2.19865
3.7175,1.34E+04,2.19627
3.717777778,1.34E+04,2.19575
3.718055556,1.34E+04,2.19627
3.718333333,1.34E+04,2.19301
3.718611111,1.34E+04,2.19488
3.718888889,1.34E+04,2.19387
3.719166667,1.34E+04,2.19212
3.719444444,1.34E+04,2.19541
3.719722222,1.34E+04,2.19254
3.72,1.34E+04,2.19152
3.720277778,1.34E+04,2.19593
3.720555556,1.34E+04,2.19123
3.720833333,1.34E+04,2.19294
3.721111111,1.34E+04,2.19316
3.721388889,1.34E+04,2.19137
3.721666667,1.34E+04,2.19089
3.721944444,1.34E+04,2.19109
3.722222222,1.34E+04,2.18956
3.7225,1.34E+04,2.18888
3.722777778,1.34E+04,2.18839
3.723055556,1.34E+04,2.18539
3.723333333,1.34E+04,2.18585
3.723611111,1.34E+04,2.18644
3.723888889,1.34E+04,2.1834
3.724166667,1.34E+04,2.18538
3.724444444,1.34E+04,2.18456
3.724722222,1.34E+04,2.18121
3.725,1.34E+04,2.1848
3.725277778,1.34E+04,2.18175
3.725555556,1.34E+04,2.18203
3.725833333,1.34E+04,2.18465
3.726111111,1.34E+04,2.18122
3.726388889,1.34E+04,2.18288
3.726666667,1.34E+04,2.18337
3.726944444,1.34E+04,2.17993
3.727222222,1.34E+04,2.18263
3.7275,1.34E+04,2.18168
3.727777778,1.34E+04,2.18024
3.728055556,1.34E+04,2.17966
3.728333333,1.34E+04,2.17824
3.728611111,1.34E+04,2.17606
3.728888889,1.34E+04,2.17611
3.729166667,1.34E+04,2.17781
3.729444444,1.34E+04,2.17417
3.729722222,1.34E+04,2.17518
3.73,1.34E+04,2.17589
3.730277778,1.34E+04,2.17176
3.730555556,1.34E+04,2.17457
3.730833333,1.34E+04,2.1752
3.731111111,1.34E+04,2.1713
3.731388889,1.34E+04,2.17499
3.731666667,1.34E+04,2.17276
3.731944444,1.34E+04,2.1723
3.732222222,1.34E+04,2.17308
3.7325,1.34E+04,2.17184
3.732777778,1.34E+04,2.17036
3.733055556,1.34E+04,2.16864
3.733333333,1.34E+04,2.16928
3.733611111,1.34E+04,2.16595
3.733888889,1.34E+04,2.16676
3.734166667,1.34E+04,2.16638
3.734444444,1.34E+04,2.16363
3.734722222,1.34E+04,2.16723
3.735,1.34E+04,2.16726
3.735277778,1.34E+04,2.16351
3.735555556,1.34E+04,2.16764
3.735833333,1.34E+04,2.16403
3.736111111,1.35E+04,2.16316
3.736388889,1.35E+04,2.16456
3.736666667,1.35E+04,2.16305
3.736944444,1.35E+04,2.16106
3.737222222,1.35E+04,2.16156
3.7375,1.35E+04,2.16115
3.737777778,1.35E+04,2.15856
3.738055556,1.35E+04,2.15925
3.738333333,1.35E+04,2.15811
3.738611111,1.35E+04,2.15577
3.738888889,1.35E+04,2.1588
3.739166667,1.35E+04,2.15752
3.739444444,1.35E+04,2.15547
3.739722222,1.35E+04,2.15925
3.74,1.35E+04,2.15595
3.740277778,1.35E+04,2.15592
3.740555556,1.35E+04,2.15979
3.740833333,1.35E+04,2.15403
3.741111111,1.35E+04,2.15659
3.741388889,1.35E+04,2.15509
3.741666667,1.35E+04,2.15243
3.741944444,1.35E+04,2.15488
3.742222222,1.35E+04,2.15321
3.7425,1.35E+04,2.15279
3.742777778,1.35E+04,2.15216
3.743055556,1.35E+04,2.15009
3.743333333,1.35E+04,2.14915
3.743611111,1.35E+04,2.14886
3.743888889,1.35E+04,2.14832
3.744166667,1.35E+04,2.14658
3.744444444,1.35E+04,2.1471
3.744722222,1.35E+04,2.14455
3.745,1.35E+04,2.14502
3.745277778,1.35E+04,2.14522
3.745555556,1.35E+04,2.14295
3.745833333,1.35E+04,2.14306
3.746111111,1.35E+04,2.14151
3.746388889,1.35E+04,2.14186
3.746666667,1.35E+04,2.14227
3.746944444,1.35E+04,2.14004
3.747222222,1.35E+04,2.14106
3.7475,1.35E+04,2.13946
3.747777778,1.35E+04,2.13893
3.748055556,1.35E+04,2.13861
3.748333333,1.35E+04,2.13648
3.748611111,1.35E+04,2.13663
3.748888889,1.35E+04,2.13669
3.749166667,1.35E+04,2.13445
3.749444444,1.35E+04,2.13734
3.749722222,1.35E+04,2.13577
3.75,1.35E+04,2.13387
3.750277778,1.35E+04,2.13677
3.750555556,1.35E+04,2.13403
3.750833333,1.35E+04,2.1348
3.751111111,1.35E+04,2.13628
3.751388889,1.35E+04,2.13368
3.751666667,1.35E+04,2.13554
3.751944444,1.35E+04,2.13556
3.752222222,1.35E+04,2.13288
3.7525,1.35E+04,2.13367
3.752777778,1.35E+04,2.13166
3.753055556,1.35E+04,2.13281
3.753333333,1.35E+04,2.12879
3.753611111,1.35E+04,2.12994
3.753888889,1.35E+04,2.13085
3.754166667,1.35E+04,2.12807
3.754444444,1.35E+04,2.13082
3.754722222,1.35E+04,2.12964
3.755,1.35E+04,2.12689
3.755277778,1.35E+04,2.12908
3.755555556,1.35E+04,2.12697
3.755833333,1.35E+04,2.1266
3.756111111,1.35E+04,2.12294
3.756388889,1.35E+04,2.12492
3.756666667,1.35E+04,2.12193
3.756944444,1.35E+04,2.1207
3.757222222,1.35E+04,2.12432
3.7575,1.35E+04,2.12086
3.757777778,1.35E+04,2.12131
3.758055556,1.35E+04,2.12415
3.758333333,1.35E+04,2.12065
3.758611111,1.35E+04,2.12112
3.758888889,1.35E+04,2.12228
3.759166667,1.35E+04,2.11947
3.759444444,1.35E+04,2.11926
3.759722222,1.35E+04,2.11895
3.76,1.35E+04,2.1179
3.760277778,1.35E+04,2.11466
3.760555556,1.35E+04,2.1157
3.760833333,1.35E+04,2.11379
3.761111111,1.35E+04,2.11258
3.761388889,1.35E+04,2.11481
3.761666667,1.35E+04,2.11263
3.761944444,1.35E+04,2.11225
3.762222222,1.35E+04,2.11496
3.7625,1.35E+04,2.11119
3.762777778,1.35E+04,2.11097
3.763055556,1.35E+04,2.11241
3.763333333,1.35E+04,2.10868
3.763611111,1.35E+04,2.10897
3.763888889,1.36E+04,2.10802
3.764166667,1.36E+04,2.10827
3.764444444,1.36E+04,2.10462
3.764722222,1.36E+04,2.10595
3.765,1.36E+04,2.10677
3.765277778,1.36E+04,2.10319
3.765555556,1.36E+04,2.10513
3.765833333,1.36E+04,2.1063
3.766111111,1.36E+04,2.10208
3.766388889,1.36E+04,2.10246
3.766666667,1.36E+04,2.10196
3.766944444,1.36E+04,2.10177
3.767222222,1.36E+04,2.098
3.7675,1.36E+04,2.09984
3.767777778,1.36E+04,2.09999
3.768055556,1.36E+04,2.09645
3.768333333,1.36E+04,2.09928
3.768611111,1.36E+04,2.09963
3.768888889,1.36E+04,2.09519
3.769166667,1.36E+04,2.0978
3.769444444,1.36E+04,2.09656
3.769722222,1.36E+04,2.09553
3.77,1.36E+04,2.09326
3.770277778,1.36E+04,2.09398
3.770555556,1.36E+04,2.09247
3.770833333,1.36E+04,2.08946
3.771111111,1.36E+04,2.09288
3.771388889,1.36E+04,2.09201
3.771666667,1.36E+04,2.08943
3.771944444,1.36E+04,2.09142
3.772222222,1.36E+04,2.09072
3.7725,1.36E+04,2.08852
3.772777778,1.36E+04,2.08648
3.773055556,1.36E+04,2.08787
3.773333333,1.36E+04,2.08671
3.773611111,1.36E+04,2.08399
3.773888889,1.36E+04,2.08771
3.774166667,1.36E+04,2.08549
3.774444444,1.36E+04,2.08306
3.774722222,1.36E+04,2.0851
3.775,1.36E+04,2.08362
3.775277778,1.36E+04,2.08223
3.775555556,1.36E+04,2.08014
3.775833333,1.36E+04,2.08074
3.776111111,1.36E+04,2.07874
3.776388889,1.36E+04,2.0775
3.776666667,1.36E+04,2.08035
3.776944444,1.36E+04,2.07804
3.777222222,1.36E+04,2.077
3.7775,1.36E+04,2.07984
3.777777778,1.36E+04,2.0768
3.778055556,1.36E+04,2.07695
3.778333333,1.36E+04,2.07483
3.778611111,1.36E+04,2.07386
3.778888889,1.36E+04,2.07189
3.779166667,1.36E+04,2.07088
3.779444444,1.36E+04,2.07254
3.779722222,1.36E+04,2.06976
3.78,1.36E+04,2.07149
3.780277778,1.36E+04,2.07324
3.780555556,1.36E+04,2.06944
3.780833333,1.36E+04,2.07171
3.781111111,1.36E+04,2.07011
3.781388889,1.36E+04,2.06803
3.781666667,1.36E+04,2.06587
3.781944444,1.36E+04,2.06579
3.782222222,1.36E+04,2.06584
3.7825,1.36E+04,2.06312
3.782777778,1.36E+04,2.06593
3.783055556,1.36E+04,2.06611
3.783333333,1.36E+04,2.06305
3.783611111,1.36E+04,2.06709
3.783888889,1.36E+04,2.06344
3.784166667,1.36E+04,2.06204
3.784444444,1.36E+04,2.06373
3.784722222,1.36E+04,2.05989
3.785,1.36E+04,2.06017
3.785277778,1.36E+04,2.05953
3.785555556,1.36E+04,2.05862
3.785833333,1.36E+04,2.05642
3.786111111,1.36E+04,2.05548
3.786388889,1.36E+04,2.05443
3.786666667,1.36E+04,2.0527
3.786944444,1.36E+04,2.05468
3.787222222,1.36E+04,2.05233
3.7875,1.36E+04,2.05165
3.787777778,1.36E+04,2.05458
3.788055556,1.36E+04,2.05145
3.788333333,1.36E+04,2.05287
3.788611111,1.36E+04,2.05556
3.788888889,1.36E+04,2.05168
3.789166667,1.36E+04,2.05323
3.789444444,1.36E+04,2.05156
3.789722222,1.36E+04,2.049
3.79,1.36E+04,2.05037
3.790277778,1.36E+04,2.04845
3.790555556,1.36E+04,2.0469
3.790833333,1.36E+04,2.04634
3.791111111,1.36E+04,2.04429
3.791388889,1.36E+04,2.0428
3.791666667,1.37E+04,2.04213
3.791944444,1.37E+04,2.04271
3.792222222,1.37E+04,2.0393
3.7925,1.37E+04,2.04098
3.792777778,1.37E+04,2.03889
3.793055556,1.37E+04,2.03744
3.793333333,1.37E+04,2.04101
3.793611111,1.37E+04,2.03929
3.793888889,1.37E+04,2.03938
3.794166667,1.37E+04,2.04274
3.794444444,1.37E+04,2.03916
3.794722222,1.37E+04,2.03987
3.795,1.37E+04,2.04089
3.795277778,1.37E+04,2.03653
3.795555556,1.37E+04,2.03806
3.795833333,1.37E+04,2.0364
3.796111111,1.37E+04,2.03436
3.796388889,1.37E+04,2.0338
3.796666667,1.37E+04,2.03125
3.796944444,1.37E+04,2.03015
3.797222222,1.37E+04,2.02926
3.7975,1.37E+04,2.02976
3.797777778,1.37E+04,2.02592
3.798055556,1.37E+04,2.02735
3.798333333,1.37E+04,2.02662
3.798611111,1.37E+04,2.02463
3.798888889,1.37E+04,2.02717
3.799166667,1.37E+04,2.02688
3.799444444,1.37E+04,2.02551
3.799722222,1.37E+04,2.02918
3.8,1.37E+04,2.02667
3.800277778,1.37E+04,2.02525
3.800555556,1.37E+04,2.0278
3.800833333,1.37E+04,2.02363
3.801111111,1.37E+04,2.0241
3.801388889,1.37E+04,2.02265
3.801666667,1.37E+04,2.01976
3.801944444,1.37E+04,2.0184
3.802222222,1.37E+04,2.01781
3.8025,1.37E+04,2.01611
3.802777778,1.37E+04,2.01481
3.803055556,1.37E+04,2.01477
3.803333333,1.37E+04,2.01236
3.803611111,1.37E+04,2.01165
3.803888889,1.37E+04,2.01259
3.804166667,1.37E+04,2.00972
3.804444444,1.37E+04,2.011
3.804722222,1.37E+04,2.00846
3.805,1.37E+04,2.00808
3.805277778,1.37E+04,2.01083
3.805555556,1.37E+04,2.00851
3.805833333,1.37E+04,2.00981
3.806111111,1.37E+04,2.01051
3.806388889,1.37E+04,2.00777
3.806666667,1.37E+04,2.0107
3.806944444,1.37E+04,2.01144
3.807222222,1.37E+04,2.00856
3.8075,1.37E+04,2.01113
3.807777778,1.37E+04,2.00816
3.808055556,1.37E+04,2.00671
3.808333333,1.37E+04,2.0072
3.808611111,1.37E+04,2.00327
3.808888889,1.37E+04,2.003
3.809166667,1.37E+04,2.00143
3.809444444,1.37E+04,1.99979
3.809722222,1.37E+04,1.99675
3.81,1.37E+04,1.99748
3.810277778,1.37E+04,1.99558
3.810555556,1.37E+04,1.99405
3.810833333,1.37E+04,1.99663
3.811111111,1.37E+04,1.99481
3.811388889,1.37E+04,1.99432
3.811666667,1.37E+04,1.99619
3.811944444,1.37E+04,1.99384
3.812222222,1.37E+04,1.99603
3.8125,1.37E+04,1.99475
3.812777778,1.37E+04,1.99256
3.813055556,1.37E+04,1.99647
3.813333333,1.37E+04,1.99277
3.813611111,1.37E+04,1.99408
3.813888889,1.37E+04,1.9957
3.814166667,1.37E+04,1.99238
3.814444444,1.37E+04,1.99572
3.814722222,1.37E+04,1.99329
3.815,1.37E+04,1.9933
3.815277778,1.37E+04,1.99508
3.815555556,1.37E+04,1.99067
3.815833333,1.37E+04,1.99324
3.816111111,1.37E+04,1.99397
3.816388889,1.37E+04,1.99048
3.816666667,1.37E+04,1.9931
3.816944444,1.37E+04,1.9901
3.817222222,1.37E+04,1.99037
3.8175,1.37E+04,1.99195
3.817777778,1.37E+04,1.98698
3.818055556,1.37E+04,1.98956
3.818333333,1.37E+04,1.98679
3.818611111,1.37E+04,1.98261
3.818888889,1.37E+04,1.98631
3.819166667,1.37E+04,1.98167
3.819444444,1.38E+04,1.98154
3.819722222,1.38E+04,1.98137
3.82,1.38E+04,1.97718
3.820277778,1.38E+04,1.9805
3.820555556,1.38E+04,1.97635
3.820833333,1.38E+04,1.97456
3.821111111,1.38E+04,1.97649
3.821388889,1.38E+04,1.97101
3.821666667,1.38E+04,1.97389
3.821944444,1.38E+04,1.97104
3.822222222,1.38E+04,1.96888
3.8225,1.38E+04,1.97034
3.822777778,1.38E+04,1.96617
3.823055556,1.38E+04,1.9674
3.823333333,1.38E+04,1.96534
3.823611111,1.38E+04,1.96172
3.823888889,1.38E+04,1.96547
3.824166667,1.38E+04,1.96213
3.824444444,1.38E+04,1.96214
3.824722222,1.38E+04,1.9613
3.825,1.38E+04,1.95831
3.825277778,1.38E+04,1.96024
3.825555556,1.38E+04,1.95669
3.825833333,1.38E+04,1.95572
3.826111111,1.38E+04,1.9557
3.826388889,1.38E+04,1.95164
3.826666667,1.38E+04,1.95122
3.826944444,1.38E+04,1.95042
3.827222222,1.38E+04,1.94911
3.8275,1.38E+04,1.94723
3.827777778,1.38E+04,1.94585
3.828055556,1.38E+04,1.94418
3.828333333,1.38E+04,1.94237
3.828611111,1.38E+04,1.94434
3.828888889,1.38E+04,1.94239
3.829166667,1.38E+04,1.94472
3.829444444,1.38E+04,1.94557
3.829722222,1.38E+04,1.94312
3.83,1.38E+04,1.94702
3.830277778,1.38E+04,1.94829
3.830555556,1.38E+04,1.9451
3.830833333,1.38E+04,1.94866
3.831111111,1.38E+04,1.94562
3.831388889,1.38E+04,1.94267
3.831666667,1.38E+04,1.94399
3.831944444,1.38E+04,1.93989
3.832222222,1.38E+04,1.93936
3.8325,1.38E+04,1.9374
3.832777778,1.38E+04,1.93435
3.833055556,1.38E+04,1.93304
3.833333333,1.38E+04,1.93075
3.833611111,1.38E+04,1.92912
3.833888889,1.38E+04,1.92688
3.834166667,1.38E+04,1.92816
3.834444444,1.38E+04,1.92463
3.834722222,1.38E+04,1.92484
3.835,1.38E+04,1.92653
3.835277778,1.38E+04,1.92365
3.835555556,1.38E+04,1.92617
3.835833333,1.38E+04,1.92633
3.836111111,1.38E+04,1.92478
3.836388889,1.38E+04,1.9286
3.836666667,1.38E+04,1.92528
3.836944444,1.38E+04,1.92695
3.837222222,1.38E+04,1.92844
3.8375,1.38E+04,1.92462
3.837777778,1.38E+04,1.92795
3.838055556,1.38E+04,1.92773
3.838333333,1.38E+04,1.92496
3.838611111,1.38E+04,1.92771
3.838888889,1.38E+04,1.92421
3.839166667,1.38E+04,1.92352
3.839444444,1.38E+04,1.92441
3.839722222,1.38E+04,1.91892
3.84,1.38E+04,1.92148
3.840277778,1.38E+04,1.91789
3.840555556,1.38E+04,1.91389
3.840833333,1.38E+04,1.9168
3.841111111,1.38E+04,1.91271
3.841388889,1.38E+04,1.91294
3.841666667,1.38E+04,1.91168
3.841944444,1.38E+04,1.90869
3.842222222,1.38E+04,1.90821
3.8425,1.38E+04,1.90553
3.842777778,1.38E+04,1.90341
3.843055556,1.38E+04,1.90276
3.843333333,1.38E+04,1.89826
3.843611111,1.38E+04,1.89661
3.843888889,1.38E+04,1.8956
3.844166667,1.38E+04,1.89499
3.844444444,1.38E+04,1.89334
3.844722222,1.38E+04,1.89066
3.845,1.38E+04,1.891
3.845277778,1.38E+04,1.89
3.845555556,1.38E+04,1.88653
3.845833333,1.38E+04,1.88761
3.846111111,1.38E+04,1.88561
3.846388889,1.38E+04,1.88384
3.846666667,1.38E+04,1.88292
3.846944444,1.38E+04,1.88179
3.847222222,1.39E+04,1.87911
3.8475,1.39E+04,1.87818
3.847777778,1.39E+04,1.87709
3.848055556,1.39E+04,1.87493
3.848333333,1.39E+04,1.87412
3.848611111,1.39E+04,1.87153
3.848888889,1.39E+04,1.87177
3.849166667,1.39E+04,1.87229
3.849444444,1.39E+04,1.86966
3.849722222,1.39E+04,1.87078
3.85,1.39E+04,1.87096
3.850277778,1.39E+04,1.86875
3.850555556,1.39E+04,1.8718
3.850833333,1.39E+04,1.86985
3.851111111,1.39E+04,1.86994
3.851388889,1.39E+04,1.87288
3.851666667,1.39E+04,1.86943
3.851944444,1.39E+04,1.87191
3.852222222,1.39E+04,1.87359
3.8525,1.39E+04,1.87047
3.852777778,1.39E+04,1.8741
3.853055556,1.39E+04,1.87186
3.853333333,1.39E+04,1.87118
3.853611111,1.39E+04,1.87325
3.853888889,1.39E+04,1.86951
3.854166667,1.39E+04,1.86907
3.854444444,1.39E+04,1.86965
3.854722222,1.39E+04,1.86401
3.855,1.39E+04,1.86535
3.855277778,1.39E+04,1.86242
3.855555556,1.39E+04,1.85897
3.855833333,1.39E+04,1.85796
3.856111111,1.39E+04,1.85412
3.856388889,1.39E+04,1.85233
3.856666667,1.39E+04,1.84995
3.856944444,1.39E+04,1.84681
3.857222222,1.39E+04,1.84402
3.8575,1.39E+04,1.84235
3.857777778,1.39E+04,1.84146
3.858055556,1.39E+04,1.83857
3.858333333,1.39E+04,1.84131
3.858611111,1.39E+04,1.83841
3.858888889,1.39E+04,1.83747
3.859166667,1.39E+04,1.8407
3.859444444,1.39E+04,1.83672
3.859722222,1.39E+04,1.838
3.86,1.39E+04,1.83934
3.860277778,1.39E+04,1.83652
3.860555556,1.39E+04,1.84075
3.860833333,1.39E+04,1.83884
3.861111111,1.39E+04,1.83812
3.861388889,1.39E+04,1.84105
3.861666667,1.39E+04,1.83763
3.861944444,1.39E+04,1.83782
3.862222222,1.39E+04,1.83933
3.8625,1.39E+04,1.8341
3.862777778,1.39E+04,1.83546
3.863055556,1.39E+04,1.83215
3.863333333,1.39E+04,1.82828
3.863611111,1.39E+04,1.82753
3.863888889,1.39E+04,1.82373
3.864166667,1.39E+04,1.8206
3.864444444,1.39E+04,1.81801
